Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R1]_Nuclei,Nuc Intensity[R1]_Reference 1,G0-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Nuc/Cell Intensity[R1]_Nuclei,Spacing (MIN)[R1]_Coordination,G1-G2M (%) [Cell cycle][R1]_Reference 1.Reference 2,Intensity (N+C)[R1]_Nuclei,Compactness[R1]_Nuclei,Nuc Intensity CV[R1]_Nuclei,Nuc Intensity[R1]_Reference 2,Neighbor Count (MIN)[R1]_Coordination,IxA (Cell)[R1]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R1]_Organelles,Cell Intensity[R1]_Nuclei,Neighbor Count (SOI)[R1]_Coordination,Spacing (SOI)[R1]_Coordination,Neighbor Count (Lune)[R1]_Coordination,Nuc Intensity[R1]_Cells,Normal cell (%) [Enlarged nuclei][R1]_Nuclei,Grappe-like (%) [Grappe-shape][R1]_Nuclei,IxA (Nuc)[R1]_Nuclei,Chord Ratio[R1]_Nuclei,Normal shape (%) [Grappe-shape][R1]_Nuclei,Spacing (Lune)[R1]_Coordination,Nuc Intensity[R1]_Nuclei,S-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Spacing (Gabriel)[R1]_Coordination,IxA (N+C)[R1]_Nuclei,Nuc Displacement[R1]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R1]_Organelles,Light Flux[R1]_Nuclei,Bigger cell (%) [Enlarged nuclei][R1]_Nuclei,Nuc Area[R1]_Nuclei,Neighbor Count (Gabriel)[R1]_Coordination,Intensity[R1]_Organelles,Nuc 1/(Form Factor)[R1]_Nuclei
Plate_Prest2012_P01_P1,20110436,20110458,N - 09,Oxymetazoline hydrochloride ,ADRA1A,6,19,-2.4429525425,0.8682668969,-0.5424170711,-1.5718543488,-3.0816303185,0.2774851424,0.9935683504,1.2238184943,-2.2960547659,0.7235368663,1.1965007333,-1.1565191915,-0.3886680455,1.6500188354,3.577892234,-2.8540618612,3.4044999262,0.7235368663,-0.368826054,1.0359623763,0.4416720882,-2.1163496908,-1.0359626146,-3.2636057183,-0.5913714217,1.4353235137,-3.3436635114,0.0633002907,-1.6436830661,0.3886543287,-0.4056349868,0.3688231087,2.0625792788,3.5180596204,0.0626241626,0.8078404005
Plate_Prest2012_P09_P3,20110438,20110460,N - 10,Phenoxybenzamine hydrochloride ,ADRA1A,6,19,-1.7170414427,-1.0050793173,1.8862742287,-2.4982425064,2.8607949406,-0.215241757,-2.5150970115,1.689450196,-2.5946090418,-0.4523517819,1.5911887412,1.4126110659,0.2615713997,-1.3482488756,-0.2527829119,2.9775627197,-0.3872093815,-0.4523517819,-1.8609409879,2.7009856137,-1.2249427398,-1.6421703206,-2.7009860744,2.0460009539,-2.9492758851,-1.1396972843,1.8418030782,-0.1808477393,-2.6883230362,-0.2615848479,-0.5365825123,1.8609383656,5.3114514802,-0.9146208701,-0.4856949531,3.1321465299
Plate_Prest2012_P05_P2,20110437,20110459,A - 09,Phenylpropanolamine hydrochloride ,ADRA1A,6,19,2.2006362522,1.0032594104,-0.2881663701,1.3562245567,3.1308775102,0.7436730394,-0.5063924248,-1.8809067627,1.753795424,-0.5238516029,-2.1811138332,1.4677215459,-0.1701004461,-1.2001799502,-2.8681130637,3.158218112,-1.5881679859,-0.5238516029,-1.0196047432,-1.4098840962,-0.1238100173,2.013033673,1.4098793484,3.8388736525,0.8397467897,-0.7480862573,3.5762592469,0.7085009347,-0.6433504046,0.1701066522,1.3007469899,1.0196031239,-0.884181968,-2.1198608962,-0.9017444771,-1.7920581173
Plate_Prest2012_P09_P3,20110438,20110460,N - 16,Prazosin hydrochloride ,ADRA1A,6,19,-7.5907963575,-1.0029287723,3.1139054516,-2.9219065419,1.7926432541,-2.5780063899,-1.971158666,12.0824877726,-2.9407898144,0.0169006813,-2.1097840853,3.0983234683,1.6184231042,-0.6627200747,-1.6056436581,2.1717043278,0.3630492726,0.0169006813,-17.569222682,17.8135070577,0.5531446086,-11.006210265,-17.8135111906,1.9062906552,-2.9983153607,0.4632852709,1.7345168212,-0.1737493051,-1.0788095998,-1.6184439354,1.3396093075,17.569212101,9.5573628804,0.5561355615,0.0677515874,15.9896445178
Plate_Prest2012_P09_P3,20110438,20110460,G - 04,Terazosin hydrochloride ,ADRA1A,6,19,0.3014165824,-0.6270871086,0.6628951646,-0.5890032077,-0.3342448667,-0.9325653992,-1.2491595025,-0.9947572761,-0.6585725886,0.8131416097,-1.3581739454,-0.469950918,-0.7480179919,-0.9280749527,0.240506175,-0.3356267671,0.2073102075,0.8131416097,-0.9914752271,-1.1612102425,-1.0822550843,-0.4258249125,1.1612106536,-0.2811866333,-1.1319495806,0.5034374479,-0.4394923105,-0.1828868609,0.5401704727,0.7480072456,-0.5527803856,0.9914811892,0.5938192438,0.5088429279,-0.9152927901,0.1768331638
Plate_Prest2012_P09_P3,20110438,20110460,K - 17,Tetrahydrozoline hydrochloride ,ADRA1A,6,19,-1.5055202789,1.8326341449,-1.3276139558,-0.5174577205,0.7892398869,-0.6319387171,-0.257995206,-0.2859615012,-0.7895966474,1.6147115583,-0.0576339506,0.7792883351,-0.127387196,-0.1109616845,0.3885404632,1.0200967398,0.4284978517,1.6147115583,-0.923348373,-0.9028729293,0.4121441757,-0.8131834727,0.9028731803,0.2823903286,-0.5220694426,1.6285566499,0.3433367739,-0.1771375634,-0.7495274102,0.1273788189,0.619744477,0.9233500901,1.6704119053,0.9139698483,1.4589034418,-0.0563865838
Plate_Prest2012_P01_P1,20110436,20110458,K - 21,Tolazoline hydrochloride ,ADRA1A,6,19,1.277959882,0.2921581325,-0.3678739271,0.5611007321,1.52535165,0.0766727227,0.062082733,-1.2320505835,0.8084422586,1.5760809052,-0.829654223,1.0575079857,0.5636323248,0.0104818178,-0.4053090667,1.4601317565,-0.9088644261,1.5760809052,-0.0367530044,-1.4560728087,0.3648398038,1.3729384706,1.4560733707,1.1386020026,0.4220709106,1.4662844489,1.3608271689,0.5522471317,-2.5007984984,-0.5636467531,0.4684060639,0.0367462021,-0.3753810358,-0.4728530674,0.3895288264,-1.3748213379
Plate_Prest2012_P01_P1,20110436,20110458,N - 07,Xylometazoline hydrochloride ,ADRA1A,6,19,1.3227220904,0.4898406705,-0.3979628126,1.990014138,2.4667897953,0.6783106756,0.2081514119,-0.2418192627,1.7894928299,-0.9177093713,-1.4302523905,0.7772581232,1.1724091111,-0.6265604106,-1.0962757391,2.6491724746,-1.6147665341,-0.9177093713,1.3950336083,-0.36392544,0.6171124957,0.5899713441,0.3639266269,1.8814502884,1.340839251,-1.0451862275,2.2512191697,0.6828914677,0.3510612839,-1.1716216219,1.1724955609,-1.3943798368,-1.3947684795,-1.1935672455,0.3190034933,-0.2866987548
Plate_Prest2012_P13_P4,20110439,20110461,K - 16,(-)-Isoproterenol hydrochloride ,ADRB1,8,19,-1.2078610242,1.9382058018,-0.8906453501,-1.7637603908,-1.2580326991,0.1825709562,-1.7273549479,0.2745282835,-1.5781953678,0.1174359126,0.7370897151,-0.9516831893,2.0900220433,-1.2892522096,1.1587629714,-1.2576428915,1.0172235229,0.1174359126,-1.3429933335,-0.6384243567,-1.4161393976,-0.3076312734,0.6384227707,-1.6812109971,-1.9619921843,0.2172146005,-1.6220506851,-1.3564746326,-0.2238953095,-2.0900583236,-1.2146407299,1.3429902202,1.6488165724,1.2865260694,1.3661002035,0.1070256228
Plate_Prest2012_P09_P3,20110438,20110460,H - 04,(+)-Isoproterenol (+)-bitartrate salt ,ADRB1,8,19,-1.4208598306,-0.6206822554,0.2565425214,-1.0399590111,-1.0772692898,0.0812070648,-0.6229343191,1.5853189046,-1.0698215534,-0.4048376076,1.3639474586,-0.7669292353,-0.3769442411,-0.258885395,0.8862154653,-0.9709775991,1.0441083609,-0.4048376076,-0.61725004,1.7895333981,-0.5901211419,-1.6650961375,-1.7895334202,-1.0345573598,-1.1638203021,-0.271513542,-1.1433880075,-0.1819092313,0.4437097385,0.3769398721,-0.5423583935,0.6172508041,1.0663464793,0.8612331162,-0.4151797762,3.157419256
Plate_Prest2012_P01_P1,20110436,20110458,M - 19,Acebutolol hydrochloride ,ADRB1,8,19,0.3416690024,1.4643761395,-0.5515274919,0.3380765981,0.1868179824,0.4016050042,1.0255883011,0.3602978213,0.5470352462,0.5774999212,1.3301072889,0.8561362703,-0.3542988606,1.1470690093,0.7255410755,-0.046027307,0.5895246249,0.5774999212,-1.0866135127,-0.4407899274,0.9478662463,-0.0609326394,0.4407907015,0.0558375073,0.7319113667,0.9314204801,-0.1963994783,0.9650247827,-1.1818350061,0.3542825283,0.5617426459,1.0866018249,0.1508773202,0.3758857968,0.4181367012,0.8179329344
Plate_Prest2012_P01_P1,20110436,20110458,B - 22,Alprenolol hydrochloride ,ADRB1,8,19,0.9951692516,-0.0937028926,-0.0941425629,0.8255898989,0.1340750174,0.1370058427,-0.0818139203,-0.9306363216,1.5339105462,0.2084856877,0.7055340103,0.7049253678,0.0751115267,-0.3567054671,0.3744040329,0.3739227324,0.3718322628,0.2084856877,0.4926495677,-0.5418710157,0.0777312472,1.0857672573,0.5418723597,-0.1014342186,0.5310333225,-0.143603565,-0.1355694462,0.2368169196,0.6184075652,-0.0751180448,0.283421701,-0.4926523741,-0.9226318122,0.4514909447,0.0604586198,-0.9817517106
Plate_Prest2012_P05_P2,20110437,20110459,M - 05,Betaxolol hydrochloride ,ADRB1,8,19,1.3521570778,0.223012702,-0.4810671953,0.1941823964,0.9388810902,0.9835774799,-1.8731849925,-1.6145365011,0.8401631877,-0.015865374,0.1236977473,0.0152976733,-0.079655243,-1.8002647912,-0.3930482903,1.2442069504,-0.997800803,-0.015865374,0.9219754715,-1.5598254221,-0.1342908771,1.498491205,1.5598220738,0.4950715724,-0.6053315173,-0.8159740814,0.5824787121,-0.9904742171,-0.106301068,0.0796533524,-0.4680044231,-0.9219804335,-0.9287850619,-0.3896102048,0.8906767047,-1.79439238
Plate_Prest2012_P05_P2,20110437,20110459,A - 21,Bisoprolol fumarate ,ADRB1,8,19,0.0641641012,0.771197316,-0.3967924317,0.7706413868,2.1588682863,0.6977086705,0.2763418082,0.3116947259,0.7653995755,-0.2949829527,-0.3785501325,1.0618610437,1.7012548612,-0.2492064967,-1.8974314214,1.9528860632,-1.7046782295,-0.2949829527,0.496517688,0.4318170596,-0.1210573467,-0.4002367475,-0.4318195444,2.6758052734,0.7105368669,-0.4826094335,2.2995250966,0.9095443987,-1.0549968745,-1.7012419021,1.1004343677,-0.4965083406,-0.343822844,-1.7585124242,0.5668965779,-0.0156847559
Plate_Prest2012_P13_P4,20110439,20110461,D - 15,Carvedilol ,ADRB1,8,19,-1.8178358498,-1.7771224705,6.663911336,-2.4365654781,0.2803186749,-2.3407772272,-2.7434382394,-0.3360632282,-2.6167802264,-1.2984440001,0.0300125331,0.1018419525,-1.2056175624,-1.9586849526,2.9159339855,1.0437401666,3.9132361122,-1.2984440001,1.5824579643,-1.4604103733,-2.0115166605,-1.0078154065,1.4604113973,-0.673721963,-2.72378365,-0.7255665608,-1.1898663634,-1.4844008869,-1.3909879291,1.2056125516,-1.6266812603,-1.5824640236,2.5010387041,3.3927162313,-1.2992296546,-0.7142191359
Plate_Prest2012_P05_P2,20110437,20110459,H - 20,Celiprolol HCl ,ADRB1,8,19,0.5863452137,-0.7199944986,0.2944088169,-0.4058915931,-0.9247059353,0.0281018742,-0.9741555963,-0.9968363898,-0.2995526709,-0.2799251535,0.2839035043,-0.9097251879,-0.6057458221,-0.7659877899,0.4655408795,-0.8516500433,0.379825733,-0.2799251535,0.6259664976,-1.1269177914,-0.1332009854,0.9521705035,1.1269148407,-0.9857937166,-0.7105587094,-0.5573324162,-1.0797421461,-1.1489103516,1.0971026534,0.6057519947,-0.9829626872,-0.6259724151,-0.566561265,0.4529283355,-0.6954244564,-1.2799328615
Plate_Prest2012_P05_P2,20110437,20110459,G - 05,Dobutamine hydrochloride ,ADRB1,8,19,-1.2117632259,0.4673762088,-0.7038662324,-2.631042638,-2.0926234847,-0.6352102847,-2.3594858508,0.1094577974,-3.1802124917,1.423077906,2.7830673285,-2.373047137,0.4458608905,-1.2978275931,3.8085612536,-1.8666919945,3.0015400373,1.423077906,-0.0667633373,-0.2544731799,-0.1414876953,-1.1494012386,0.2544697109,-2.784410074,-2.8946893861,2.2850153883,-2.816193954,-2.590278089,-0.7005992266,-0.4458604179,-2.5426023646,0.0667673203,2.0118859399,3.2873213604,0.8014360077,0.3979492679
Plate_Prest2012_P09_P3,20110438,20110460,B - 22,Esmolol hydrochloride ,ADRB1,8,19,-1.5976179953,-0.9139727167,0.655323396,-1.9477706153,-0.7820182318,-1.5336071059,-0.5803497953,1.3427684683,-1.5299146248,0.7421883843,2.5805766228,-1.1566710675,-2.2203111047,0.4513859174,2.1260402433,-0.8658644678,1.4652024361,0.7421883843,-0.3726396034,0.3082711515,-1.1954348693,-1.0227193892,-0.3082718976,-1.0697222464,-1.7445657501,1.142928123,-1.0529355733,-0.1840877719,-3.2784333505,2.2203165234,-1.9083537846,0.3726288714,1.4465184688,2.0301517406,-0.2401040442,1.1123776011
Plate_Prest2012_P09_P3,20110438,20110460,E - 20,Isoetharine mesylate salt ,ADRB1,8,19,-2.4258832872,0.4307915156,-0.9414019867,-2.8221705849,-2.9881232837,-1.0366206658,-1.2948961958,0.4506751006,-3.3079236856,1.1786497207,1.2103110643,-2.4845092011,-0.9938378849,-0.3599585231,3.857744626,-2.7185992244,4.2118268346,1.1786497207,-0.7120723246,-0.1115631031,-2.053973642,-1.9583334819,0.1115610186,-3.1187538237,-2.7823574587,1.7756330974,-3.4148085026,-0.1881794025,-0.3917432309,0.9938376706,-2.5419118716,0.7120685853,2.1454971965,3.9584685138,-0.4922235133,0.7031679405
Plate_Prest2012_P01_P1,20110436,20110458,H - 16,Labetalol hydrochloride ,ADRB1,8,19,-0.0361732066,0.5996554309,-0.3687152109,-0.1136222882,-0.7964083096,0.2531492439,1.1980231377,-0.2471456146,0.0798433785,0.6125322572,0.3963337452,0.911058369,-0.7355707665,1.5138172095,1.0429955414,-0.6895726294,0.9273318431,0.6125322572,-0.1722596076,-0.9343799052,0.9003992761,0.0369681052,0.9343816032,-0.906558176,0.6244449113,0.6903900577,-1.014353524,0.9409850309,-0.5039067065,0.7355614018,0.2544384754,0.1722557354,0.3500893185,1.0310318422,0.2757518187,-0.130797273
Plate_Prest2012_P09_P3,20110438,20110460,C - 08,Metoprolol-(+.-) (+)-tartrate salt ,ADRB1,8,19,0.7374820632,0.879668326,-0.8080849403,0.9889057209,0.5687325209,1.2585212024,0.509201157,-0.8403751082,1.1874185039,-0.7332934704,-2.4513295125,2.0696374475,2.2876353195,0.4061085718,-1.9765773129,0.3100612363,-1.2423868741,-0.7332934704,1.9486924717,-1.1946288522,1.3260119387,0.9919275748,1.1946298367,0.6723114782,1.2120639504,-0.7420728073,0.783883862,-0.1729412668,0.7826544916,-2.2876477853,1.2581935483,-1.9486921105,-0.1885012702,-1.4265333755,1.5294092994,-1.481727827
Plate_Prest2012_P09_P3,20110438,20110460,D - 17,Nadolol ,ADRB1,8,19,-0.414019967,2.1497880205,-1.4868515397,-0.1954824603,1.4597754812,0.7663470626,-0.0298007203,-1.0139270089,-0.2756628248,-0.0045312046,1.4856671625,1.7076023125,2.6523470612,0.1532854848,-0.7361294219,1.3269561035,-1.2394980397,-0.0045312046,-0.9145183212,0.0738391927,0.959068609,-0.0298801807,-0.0738402926,1.1498491435,-0.0592614632,0.268936382,1.0473994698,-0.1744243256,-0.9937425178,-2.6523746109,1.0929613854,0.9145154392,1.9430367425,-1.0641493771,0.5137420351,-0.8164610274
Plate_Prest2012_P13_P4,20110439,20110461,C - 16,Oxprenolol hydrochloride ,ADRB1,8,19,-0.9570541708,1.0184430957,-0.2949647389,-0.759427718,-0.4615400365,-0.5019755312,-0.5582770043,0.1754054808,-0.8130627728,0.5921433758,1.0062225419,0.2613421511,0.6632380341,-0.1190752552,0.5845136593,-0.3772871119,0.6904733881,0.5921433758,-1.3260740036,0.4477515325,-0.0971865872,-0.8067606266,-0.447752617,-0.5549680619,-0.7666521814,0.5911380053,-0.7920843561,0.0063053491,-0.3510219836,-0.6632529749,-0.0152795708,1.3260688785,1.2874764525,1.0707894411,0.2828473414,0.7347051463
Plate_Prest2012_P13_P4,20110439,20110461,A - 08,Penbutolol sulfate ,ADRB1,8,19,-0.0353536759,-0.5529070635,2.463882326,-0.1871270846,1.5058593368,0.0479970379,-0.5892750793,-0.5720048348,-0.5545931714,-1.2569337494,-1.5675391934,0.773863515,-1.5090837609,-0.4382882618,-1.6120936015,1.5471277512,-0.342239814,-1.2569337494,0.610206371,-1.0083684003,-0.1862383247,-0.1740477265,1.0083687268,1.9382977335,-0.3439143931,-1.1115463001,1.8715823854,0.0951800951,-0.8556878945,1.5090967683,0.0596711826,-0.6102118527,0.0384840709,-1.0759719187,-1.8193947339,-0.5839797418
Plate_Prest2012_P01_P1,20110436,20110458,A - 22,Pindolol ,ADRB1,8,19,0.4439905977,0.5928332445,-0.3185786424,1.0657192335,-0.0163299764,0.3260841919,1.1946973477,-0.1432271715,0.7065071974,0.306808747,1.279280038,2.0144270325,1.3650758862,1.1293120876,0.0512434871,0.076840155,0.3816714926,0.306808747,-0.5666033466,-0.1018850315,1.2328903997,-0.0440784304,0.1018860123,0.0103347062,1.3938785319,0.1220638797,-0.1473331783,1.4789659834,1.2452949752,-1.3650989075,0.9191327661,0.5665987567,-0.3340454111,0.6539349721,0.4462025889,-0.0873799939
Plate_Prest2012_P05_P2,20110437,20110459,C - 05,Practolol ,ADRB1,8,19,1.2118703267,0.0401791247,-0.3438760364,0.9970384578,0.7423910845,0.7380970697,-0.7580307084,-1.4518486521,1.7310557985,0.4771419877,-0.7832807529,0.6940345498,0.386095096,-1.248071994,-1.1420300315,0.6178501244,-0.5604174254,0.4771419877,-0.2096217785,-1.6744284231,-0.1271452392,1.7961888895,1.6744252089,0.7680224665,0.4086746185,-0.6420067028,0.7996816605,15293.8029973,0.418290571,-0.3860964243,0.6515824119,0.2096224355,-1.3110021501,-0.0678959095,0.819006729,-1.4012637681
Plate_Prest2012_P09_P3,20110438,20110460,N - 18,Timolol maleate salt ,ADRB1,8,19,0.0015939328,-1.1462891946,1.2681273588,-0.3423510001,0.6981746622,-0.532179902,-0.9706392389,0.3897453408,0.7322620396,0.1315809568,-1.1962806619,0.1470552456,-2.0472117407,-0.6116723617,-0.4545580597,0.8012223851,0.3405877099,0.1315809568,0.687571882,-0.601187534,-0.8199561108,0.3284013158,0.6011867677,0.8021039039,-0.7075805485,-0.3574916429,0.607442095,-0.1813635082,0.3845333058,2.047215279,-0.5898740619,-0.6875766722,-0.1424231925,-0.1991424862,-1.5763281865,-0.0429561602
Plate_Prest2012_P13_P4,20110439,20110461,M - 08,4-Aminosalicylic acid ,PTGS2,75,22,-0.1647848916,0.0752323897,0.1222490243,-0.4157787836,0.4822442659,-0.0298012571,-0.0127538355,-0.3199341377,-0.2840223471,-0.0110910917,2.0114525414,1.2509783794,-1.4343644618,0.253602147,0.6065719341,0.5049921492,1.2284806622,-0.0110910917,0.5508123003,-0.0152895313,0.6380405477,-0.065732786,0.0152888193,0.0111922396,-0.2304285332,-0.0254368567,-0.2022876917,0.8613857552,-1.0183641436,1.4343734727,0.6730589612,-0.5508141717,1.3993344787,0.2751124002,1.7863952535,-0.1601061393
Plate_Prest2012_P09_P3,20110438,20110460,N - 17,Acetaminophen ,PTGS2,75,22,-1.1821470818,2.300954854,-1.2673182454,-1.2192988904,0.7754161234,-4.3588501439,-0.3643769269,1.4063672236,-1.4704197908,4.0848973005,0.8578103593,0.0369175017,3.3779736317,0.1185803159,1.7028606971,0.9560832692,0.826226932,4.0848973005,-0.7639472505,0.8268540056,0.0326997399,-1.4522509612,-0.826854237,0.2057328021,-1.1520333238,5.5163845444,0.0591019487,-0.1791470298,-3.3676477452,-3.3780009602,0.0730752881,0.7639541913,2.1846155652,0.8393629485,1.2449139661,1.196584041
Plate_Prest2012_P01_P1,20110436,20110458,E - 19,Antipyrine ,PTGS2,75,22,-0.0102095073,1.1148247158,-0.4035744438,0.2963810561,0.7072238118,0.2913529151,0.6406369786,-0.3661749803,0.2161203385,0.4083887104,1.0770278432,1.0135990313,-0.1587890379,0.8082973616,-0.0795881917,0.7068062273,-0.5779713021,0.4083887104,-0.616942564,-0.475324034,0.7896600784,0.1361707206,0.4753248043,0.5223663871,0.5576362014,0.6926220412,0.5443360295,0.8785547663,-1.519890769,0.1587871201,0.6066242326,0.6169332033,0.5084027091,-0.6849003848,0.1317738932,-0.7885852238
Plate_Prest2012_P13_P4,20110439,20110461,F - 09,Carprofen ,PTGS2,75,22,-0.0150671369,1.9484759163,-1.1220253758,0.9401425501,0.5322472545,0.775809841,-0.0162146855,-0.4165275749,1.0310328625,0.1807176582,0.7535117899,1.3731887636,1.8594635781,-0.4771303108,-0.8596712713,0.5229644327,-0.7082690041,0.1807176582,-0.053843959,-0.6417596886,0.8689152773,0.4243196522,0.6417597255,0.5582899535,0.6408114137,-0.2301795121,0.3910782983,1.0724720534,1.0636332808,-1.8594790039,1.3908023538,0.0538412987,0.0768719452,-0.7273826053,2.7823638093,-0.3826151453
Plate_Prest2012_P13_P4,20110439,20110461,F - 11,Celecoxib ,PTGS2,75,22,1.3148812012,0.3891583484,0.0809379281,0.4520711196,6.4519197216,0.5540859668,-2.1088413424,-1.1978239686,1.1897587127,0.0636782009,-0.3487825921,2.8258674587,2.5447050452,-2.2680024419,-3.7635310841,6.2490005939,-3.4317773189,0.0636782009,0.4078971499,-0.6590424487,-0.4455324973,1.4945439333,0.6590413265,6.459281868,-0.4650452187,-0.546562705,6.3935047919,0.524330543,-3.8246601863,-2.5447387479,0.8488715354,-0.4079025076,0.4269541861,-3.2396878743,2.496957448,-0.9113543163
Plate_Prest2012_P05_P2,20110437,20110459,H - 10,Diclofenac sodium ,PTGS2,75,22,0.5429341638,-0.7110955511,0.3421737703,0.167830519,0.0394969517,0.3074717074,-0.6812974852,-0.5888328807,0.179593207,-0.7657492124,0.1102946837,0.5594457753,-1.0755968104,-0.8162355981,0.1657676695,0.2792994193,-0.2444571366,-0.7657492124,-0.4866553555,-0.917327841,-0.1259109169,0.8760103194,0.9173249216,-0.1895169785,-0.183138654,-1.1087914897,-0.0814807048,0.1757580533,0.2321189943,1.0755921816,0.5403648828,0.4866598978,0.3208880033,0.2320302969,-1.5032780208,-0.4867571662
Plate_Prest2012_P01_P1,20110436,20110458,G - 19,Diflunisal ,PTGS2,75,22,0.0197519724,0.433020238,-0.2148690095,-0.1595436159,0.9904962517,0.2596500176,-1.0516202313,-0.145471937,-0.1398772527,-0.2064911531,0.0447059995,0.5126090813,0.2567117446,-1.2287990513,-0.7113522438,1.0962602884,-0.2273304956,-0.2064911531,-2.5985190897,-0.1037239097,-0.3884439022,0.0838668625,0.1037244812,0.80003144,-0.6541574732,-0.093265806,0.5511110796,-0.1810077837,-0.4654604424,-0.2567228753,0.1900076712,2.5985134044,0.8052903022,-0.7224381529,-0.1645448425,0.0433926603
Plate_Prest2012_P01_P1,20110436,20110458,P - 03,Etodolac ,PTGS2,75,22,-1.5013810492,0.5942592213,-0.1863476866,-0.0179924034,0.458867701,0.344021758,0.4998143703,1.4493739304,-0.2478453512,-1.0790825578,-0.6022233638,0.9394410484,0.0008766003,0.4697887122,-0.2896547983,0.5398557015,-0.0605991378,-1.0790825578,-0.8338637884,1.6836033728,0.9162395608,-1.2371473231,-1.6836038742,0.4190259722,0.2161190994,-0.6061040927,0.2553003492,0.9605855459,0.260893895,-0.0008839301,0.9020930774,0.8338436037,1.5744172253,-1.2359672787,0.1374163907,1.1361053469
Plate_Prest2012_P05_P2,20110437,20110459,P - 20,Etoricoxib ,PTGS2,75,22,1.0458989154,-1.5834115263,2.2623857649,-0.1822776645,0.5001240489,-1.6318750975,-0.3376985972,-0.7271225109,-0.1138183485,-0.4197014244,-0.6617279926,-0.727880181,-0.7183455688,-0.4925516305,0.6296796796,0.5083650349,0.9174103272,-0.4197014244,0.3083474489,-0.4376046321,-0.1294382102,1.0618085116,0.4376035866,0.3747142733,-0.3811591205,-1.1837689422,0.5000616439,-0.6446884948,-0.513843573,0.7183461178,-0.3316199982,-0.308343121,-0.3164687724,0.6894651309,1.7862719982,-0.4487302611
Plate_Prest2012_P09_P3,20110438,20110460,G - 10,Fenoprofen calcium salt dihydrate ,PTGS2,75,22,-1.8239144602,0.6499929109,-0.7446222874,-2.8442681287,-2.5872869904,-0.1663858857,-1.1716737386,0.4505288405,-3.7172650357,0.463994937,0.4058510373,-1.8502517656,1.5621621576,-0.1872171106,3.3405058614,-2.3540632998,3.457863436,0.463994937,-1.4472253447,0.5731613225,-1.4796860496,-1.9149315963,-0.5731638386,-2.8697799498,-2.7159265875,0.715062465,-3.0246749847,-0.1857706767,-1.0835410596,-1.562181504,-1.921138918,1.4472306451,3.3421087876,3.5058044137,0.1399638932,1.1176918258
Plate_Prest2012_P09_P3,20110438,20110460,J - 20,Ketorolac tromethamine ,PTGS2,75,22,1.1968822243,-1.231872725,0.6493864706,0.414817223,-0.1009029159,0.1666804802,-0.8401558807,-1.9635541763,0.7251075716,-0.3769913557,-0.7971065439,-0.0969268961,-2.2791674191,-0.9447044268,0.0618457882,0.1159629673,-0.1816627162,-0.3769913557,0.551387579,-2.4449825644,-0.5527064919,1.8376136737,2.4449828489,-0.2017759385,-0.154139531,-0.6463584396,-0.2694137192,-0.1809396365,0.7875695352,2.2791736237,0.1108731866,-0.5513845276,-0.7184445483,0.3436642914,-1.9066942126,-2.0520565399
Plate_Prest2012_P01_P1,20110436,20110458,K - 09,Mefenamic acid ,PTGS2,75,22,0.2695051228,1.0993598223,-0.4576017482,0.6771469334,1.2705268838,0.0923727376,-0.0756659381,-0.7693125884,0.5063284839,1.9891129549,0.2983101866,1.3577624154,1.5288036389,-0.3023093046,-0.2892916838,1.352226031,-0.4534044477,1.9891129549,0.0556962562,-0.4271001449,0.5258121024,0.2192405951,0.427100025,0.9957243653,0.408489061,1.8371938175,0.8864873333,0.754598199,-0.8050485392,-1.5288295628,0.8664808029,-0.0557048579,0.243714703,-0.2076970968,0.1829165211,-0.7781878372
Plate_Prest2012_P05_P2,20110437,20110459,I - 19,Meloxicam ,PTGS2,75,22,-0.1315806807,1.3806355796,-1.3063821658,0.5179964546,1.6161311192,0.9029016721,-0.3237887495,0.1497658478,0.4269070752,1.7067651124,-1.6785206586,0.9080919113,2.1133641841,-0.6225804849,-2.1917176942,1.3769170125,-1.940832159,1.7067651124,-0.0985540353,0.5458631075,-0.1234424702,-0.0642785961,-0.5458657395,1.8388096514,0.2485864739,0.7495428154,1.7505713656,0.5779316518,0.1692711637,-2.1133674008,0.878721386,0.0985536461,0.0990514869,-2.1628131524,1.175792288,0.285214949
Plate_Prest2012_P13_P4,20110439,20110461,E - 20,Mesalamine ,PTGS2,75,22,0.5568153636,-0.3104474877,-0.5516466277,0.6595984593,1.4661639804,0.2819642299,-1.0656725256,-0.759419489,0.7295059668,0.2879420776,0.9403380076,0.391645176,-2.9024526069,-1.2501059652,-0.4979265484,1.6603801784,-0.3706101805,0.2879420776,0.8731612395,-1.0728807571,-0.645738792,0.8467856143,1.0728798077,0.8995440206,0.0105427233,-0.0213717663,0.9013927168,-0.3672991084,-1.3748741584,2.9024590968,-0.0663714621,-0.8731685874,-1.0317550535,-0.6993377398,-2.9916331414,-1.0910410507
