Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R2]_Nuclei,Nuc Intensity[R2]_Reference 1,G0-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Nuc/Cell Intensity[R2]_Nuclei,Spacing (MIN)[R2]_Coordination,G1-G2M (%) [Cell cycle][R2]_Reference 1.Reference 2,Intensity (N+C)[R2]_Nuclei,Compactness[R2]_Nuclei,Nuc Intensity CV[R2]_Nuclei,Nuc Intensity[R2]_Reference 2,Neighbor Count (MIN)[R2]_Coordination,IxA (Cell)[R2]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R2]_Organelles,Cell Intensity[R2]_Nuclei,Neighbor Count (SOI)[R2]_Coordination,Spacing (SOI)[R2]_Coordination,Neighbor Count (Lune)[R2]_Coordination,Nuc Intensity[R2]_Cells,Normal cell (%) [Enlarged nuclei][R2]_Nuclei,Grappe-like (%) [Grappe-shape][R2]_Nuclei,IxA (Nuc)[R2]_Nuclei,Chord Ratio[R2]_Nuclei,Normal shape (%) [Grappe-shape][R2]_Nuclei,Spacing (Lune)[R2]_Coordination,Nuc Intensity[R2]_Nuclei,S-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Spacing (Gabriel)[R2]_Coordination,IxA (N+C)[R2]_Nuclei,Nuc Displacement[R2]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R2]_Organelles,Light Flux[R2]_Nuclei,Bigger cell (%) [Enlarged nuclei][R2]_Nuclei,Nuc Area[R2]_Nuclei,Neighbor Count (Gabriel)[R2]_Coordination,Intensity[R2]_Organelles,Nuc 1/(Form Factor)[R2]_Nuclei
Plate_Prest2012_P09_P3,20110438,20110460,C - 20,Levonordefrin ,ADRA1A,5,19,2.1834652967,0.6998118824,-0.9699050963,1.0840459999,0.8071204034,-0.5010402074,0.1389974678,-2.0021201906,1.4799152379,1.5317739189,0.1123046097,-0.1251863585,-0.5342139369,-0.3964456107,0.0012122571,1.2070216669,-0.6665826571,1.5317739189,0.4936375294,-1.9913441721,1.2639452335,2.5581079671,1.991343028,0.0960710863,0.9924123077,1.4476891354,-0.0121519923,1.6377707996,1.2057509644,0.534210728,1.3821878489,-0.4936418423,0.9617711392,-0.0350506317,-0.4694785232,-1.7132673831
Plate_Prest2012_P09_P3,20110438,20110460,A - 14,Mephentermine hemisulfate ,ADRA1A,5,19,-0.647139378,2.0444345873,-2.0249547836,0.6957385371,-1.5895926934,0.102709821,1.5723415074,0.8661094157,-0.0184207762,1.2915278599,0.5217583227,-0.1262378754,1.1835138159,0.6116360887,1.5032696681,-1.5532369133,0.7082515391,1.2915278599,-0.3550949998,1.9052849662,1.5985417542,-1.7626374586,-1.9052846531,-1.6237888926,1.1264219918,1.6083495218,-1.4936955842,1.1090341596,0.2434273211,-1.1835183814,1.09643379,0.3550935402,0.3510908927,1.3346178715,0.9596284508,1.2553234665
Plate_Prest2012_P01_P1,20110436,20110458,H - 15,Metaraminol bitartrate ,ADRA1A,5,19,0.3017540412,0.853778863,-0.4815612305,0.3583042587,1.4579648035,0.5154244777,-0.805375764,-0.090807445,0.2503555261,0.2309546121,-0.2259064823,1.2268865175,0.0128309586,-1.3127298252,-1.6228407942,1.4613317753,-1.1619539558,0.2309546121,-0.5701897661,-0.0094060913,0.0580806451,-0.1107258764,0.0094060881,1.3761816183,-0.1364035579,0.0572678876,1.3049071486,0.3378567286,-1.282553955,-0.0128366719,0.6459805146,0.5701821958,0.7988739876,-1.7196856209,-0.3362731424,0.5312353092
Plate_Prest2012_P05_P2,20110437,20110459,L - 11,Methoxamine hydrochloride ,ADRA1A,5,19,0.3500855975,0.7704211679,-0.172923469,-1.1056915895,1.8963907218,-0.9805263918,-3.0899743758,-0.5062007868,-0.8475832292,1.7255764639,-0.5366544438,-0.1258394611,-0.3294939513,-2.4840633075,-1.2577575625,2.1260122903,-0.9707077028,1.7255764639,-0.5236948834,-0.124720615,-0.13966133,0.135527725,0.1247192423,1.5683802979,-1.9950108607,1.4780720368,1.3884975617,-1.5871722124,-0.4134600088,0.3294973367,-0.8924589892,0.5236900922,1.5041001562,-1.1877377748,0.6292444712,0.6212965269
Plate_Prest2012_P01_P1,20110436,20110458,H - 03,Midodrine hydrochloride ,ADRA1A,5,19,0.3489113624,-3.4217237939,5.1694481983,0.7524344432,3.52421746,-4.1796559767,-0.5512136935,-0.1186131567,0.4665276172,-0.9547080021,-1.6847820311,1.9432138204,-0.8573417655,-1.076642425,-3.6486338351,3.1861171954,-2.7601887686,-0.9547080021,-1.2228746542,0.551677464,0.4566408226,0.207945329,-0.5516776979,3.4225629483,0.2210164337,-2.2650614467,3.4767920791,0.8354343119,-1.8055802506,0.857332412,1.0377835956,1.2228698541,0.8945337315,-2.7366371264,-3.0402900904,0.7145847142
Plate_Prest2012_P01_P1,20110436,20110458,I - 13,Naphazoline hydrochloride ,ADRA1A,5,19,-0.4657573816,-0.0752384968,0.0934438283,0.6264554907,1.3207492103,-0.025652959,-0.0399942186,-0.2315776056,0.2530404858,-0.0070400571,0.0913614361,2.0411036843,-0.4544252416,-0.3538800991,-1.1561513553,1.3875043064,-0.7155863215,-0.0070400571,-2.4203184692,-0.4266608931,0.8969560171,0.8611149956,0.4266602768,1.0253160255,0.3771986116,-0.1017922838,0.8996959634,1.221207354,-0.8197415916,0.4544135197,1.1958727968,2.4203174677,1.1676190884,-0.3835032915,-0.6319213678,0.3356308079
Plate_Prest2012_P01_P1,20110436,20110458,M - 16,Nicergoline ,ADRA1A,5,19,-0.3982328231,1.2691121735,-0.7603830951,-0.4534792576,-0.0596792908,0.7036334075,-0.530517297,-0.968406756,-0.436638422,0.2193649278,0.1004146878,0.0776537355,0.7700924869,-0.6853646034,0.2439066621,-0.0122667415,-0.3011072292,0.2193649278,0.061588804,-0.3963597304,-0.1862460176,-0.1517354135,0.396358997,-0.3509879349,-0.5746453911,0.2247916828,-0.3401962679,-0.1350171882,-0.2323452396,-0.770095347,0.0747179057,-0.0615924715,1.0064701874,0.7358215298,2.1524362127,-0.9824115684
Plate_Prest2012_P01_P1,20110436,20110458,N - 09,Oxymetazoline hydrochloride ,ADRA1A,5,19,-1.4619061304,0.3552350538,-0.445401292,-1.6173335802,-1.6281543979,-1.0534058722,-1.4855714277,0.909113553,-1.6650832718,1.8513395899,-1.0052752754,-1.6327743032,-0.0628415772,-1.2055969888,2.1334232157,-1.4976201452,2.1119690705,1.8513395899,-0.0383271728,0.9612722279,-1.3105025382,-1.8995141004,-0.9612730536,-1.7655519762,-1.715081621,1.918886295,-1.7607691889,-1.4652326391,-0.4412528627,0.0628279917,-1.1019399178,0.038320585,1.1403529024,2.5128109201,0.676556659,1.1373363754
Plate_Prest2012_P09_P3,20110438,20110460,N - 10,Phenoxybenzamine hydrochloride ,ADRA1A,5,19,1.014898422,-1.0824271893,1.5220967499,-0.1148556869,3.493708115,0.1228858999,-1.1824524109,-1.5169042466,-0.3546077435,-1.0445813384,-0.7637390221,-0.1251659896,-0.4735283032,-1.1290225745,-1.2870442339,3.7270153216,-1.4776078359,-1.0445813384,-1.9435088851,-0.1916010945,0.659401571,1.6636115545,0.1916006778,3.2075520108,-0.7237471298,-1.4552704872,3.0284333354,1.1623213578,-1.4880175415,0.4735259858,1.5239507002,1.9435165296,4.6227109941,-1.105075453,-0.7945719588,0.123743498
Plate_Prest2012_P05_P2,20110437,20110459,A - 09,Phenylpropanolamine hydrochloride ,ADRA1A,5,19,-0.0789468966,1.9409971672,-1.0176537264,0.374475299,-0.1408422737,0.9640346128,0.3534579259,-0.3432253429,0.2852675962,-0.0914859308,-0.0402043495,-0.1264910579,1.0524964609,-0.1459681158,0.4273540243,-0.1522644571,-0.0559679099,-0.0914859308,0.071543758,-0.5271982588,-0.1378344151,0.2626443078,0.5271989979,-0.0740418839,0.25163104,0.0292881291,0.00269501,-0.3582135339,0.2267324646,-1.0524944812,0.1127173846,-0.0715410737,-0.7320533485,0.3940549902,1.8621633071,-0.5003869048
Plate_Prest2012_P09_P3,20110438,20110460,N - 16,Prazosin hydrochloride ,ADRA1A,5,19,-7.0825725769,-0.80398166,2.1425779167,-1.4298466535,4.3823664106,-1.5701016054,-2.4024525072,11.3294612092,-1.2897109493,-0.2587841983,-4.7549049841,-0.1238176535,0.0728351248,-1.5359424259,-3.9428193475,5.039138391,-1.273951328,-0.2587841983,-17.2162668418,16.9961720441,1.0962356287,-12.0241996741,-16.9961699826,4.6485703968,-2.1880719449,0.096884928,4.324746001,2.543430915,-0.518766572,-0.072834908,2.3279974931,17.2163292396,12.0231107541,-1.2324983559,-0.446406729,15.6342543335
Plate_Prest2012_P09_P3,20110438,20110460,G - 04,Terazosin hydrochloride ,ADRA1A,5,19,0.960690468,-0.3034629127,-0.2462735732,-0.6233942555,-0.1454298433,0.2226071701,-1.9002067215,-2.2132333151,-1.4407332723,-0.2521096802,-0.0821398079,-0.1262195819,-1.5148097756,-1.6120001526,0.1989321957,-0.0066627689,-0.3203206312,-0.2521096802,-0.2345634082,-0.7230912049,-0.880745728,1.2955473197,0.7230909077,-0.8307467596,-1.5794412891,-0.0630456229,-0.7943050818,-0.890398933,0.7727196448,1.5148047895,0.2758299537,0.2345605659,2.5126316561,0.4602551014,-1.1562974649,-1.3671546677
Plate_Prest2012_P09_P3,20110438,20110460,K - 17,Tetrahydrozoline hydrochloride ,ADRA1A,5,19,-0.7231424544,1.0823206526,-1.182543469,-1.0414965942,1.0624867591,-1.105292095,-2.1591478879,-0.2846617689,-0.9125963812,1.9645295819,1.5345964609,-0.1262325916,-1.0764699898,-1.5250126578,0.0056083358,1.1115774278,-0.4695071198,1.9645295819,-2.0468899119,-0.8320731973,-1.6612993017,-0.0647534405,0.8320728039,0.7076509687,-1.8901656256,2.3735261975,0.6793203157,-1.5341554905,0.9824566587,1.0764774391,-0.7190303912,2.0468940616,1.1548005089,-0.4733762712,-0.3847327652,0.6042301127
Plate_Prest2012_P01_P1,20110436,20110458,K - 21,Tolazoline hydrochloride ,ADRA1A,5,19,0.2208068313,1.1409722691,-0.8564549444,0.4576663175,1.0312999066,0.9992833274,-0.0233272064,-0.1092062095,0.4761056562,0.0150923958,-0.4992030105,1.2632081999,0.3015081247,-0.3180968149,-0.9362479378,1.180978828,-0.9193479652,0.0150923958,-1.8659852876,-0.2955887689,0.5971638928,0.4580127655,0.2955886627,0.928857466,0.2591314014,0.0010515446,0.8160153913,0.790422855,-1.2702135884,-0.3015158744,0.8058929602,1.8659825356,0.7041744838,-1.3185654438,-0.1151539978,0.2600452407
Plate_Prest2012_P01_P1,20110436,20110458,N - 07,Xylometazoline hydrochloride ,ADRA1A,5,19,-0.6611383433,0.0297205657,-0.0228662743,-0.9163957908,1.2621521345,-0.3901330983,-1.2349768982,0.8280448219,-0.6255058183,0.497601631,-1.2039226038,0.068290212,-0.7219908755,-1.2408888676,-0.7696759804,1.0830534909,-0.285771275,0.497601631,-1.2652339807,0.5624784759,-0.7090587887,-0.8612365395,-0.5624800621,1.4644425173,-1.1456765076,0.5083077902,1.2597107451,-0.5677741228,-2.0660332718,0.7219778338,-0.3709955997,1.2652235913,1.2541472791,-0.3370489951,-0.1963443288,1.3254903415
Plate_Prest2012_P13_P4,20110439,20110461,K - 16,(-)-Isoproterenol hydrochloride ,ADRB1,7,19,-0.0884630297,1.1790533975,-1.6595338956,-1.9726841804,-0.270849071,-0.6081357616,-2.6152947751,-1.1552651613,-2.0379844684,1.2106004635,0.1142870388,-0.8393852713,-0.709618422,-2.2395732988,1.9925413774,-0.0115326706,2.1643778684,1.2106004635,0.3315523156,-0.8968088349,-2.4085766245,0.1676651394,0.8968080712,-0.8051002834,-2.6228992658,1.5643177435,-1.0438954882,-2.2273419494,-0.7194665746,0.7096145072,-1.6797339264,-0.331557586,1.5230995725,2.4189851067,-1.0555253227,-0.9301653975
Plate_Prest2012_P09_P3,20110438,20110460,H - 04,(+)-Isoproterenol (+)-bitartrate salt ,ADRB1,7,19,-0.6172656089,-0.4165772905,-0.8127711809,-0.6140769655,-1.08487046,-0.0061652657,-0.3998889185,-0.9684691046,-1.6518195554,0.4763875294,1.3426270687,-0.125988343,-1.7683903987,-0.4775702607,2.1933835525,-0.6574789653,1.8588924697,0.4763875294,-0.6839356384,1.1734856476,0.4926717788,-0.6504420124,-1.173485968,-1.5570886632,-0.7866309439,0.7039618569,-1.563280591,0.4009659287,-0.2834879393,1.7683909225,0.7715293343,0.6839348567,3.3460330843,2.1951408604,-0.9691293429,0.2160575262
Plate_Prest2012_P01_P1,20110436,20110458,M - 19,Acebutolol hydrochloride ,ADRB1,7,19,-0.5935165613,1.5032652829,-0.6996958099,-0.8649021543,0.4184203366,0.0643641757,-1.0392010007,-0.4017500882,-0.5786754055,0.8399389431,-0.7721278818,-0.4928704235,0.0075464896,-1.0807647483,0.2502792587,0.450483831,-0.3356542393,0.8399389431,-0.5322470022,-0.3753220205,-0.7722231656,-0.2051050319,0.3753216453,0.0694837592,-1.0715541564,0.9179769367,0.070166554,-0.752460007,-0.7033402932,-0.0075632945,-0.4591801948,0.532241955,0.8481214073,0.2562257876,0.6522398322,-0.2161916745
Plate_Prest2012_P01_P1,20110436,20110458,B - 22,Alprenolol hydrochloride ,ADRB1,7,19,-0.6956768182,0.0535857746,-0.1674176632,-0.4606159149,-1.1705441539,-1.3182448788,-0.2883572347,0.7761322555,-0.1328280592,1.7891389568,0.5114786928,-0.7080341617,-0.1774559129,-0.1222303833,0.9557704561,-1.1641511678,0.6880259821,1.7891389568,-0.9112524852,-0.0858420579,-0.2902645303,-0.4910990528,0.0858416426,-1.0936875079,-0.4625858555,1.8460133619,-1.087107508,-0.4064376939,0.0327606064,0.1774380695,-0.2774479053,0.9112445598,0.3797822424,0.7765603848,0.1912376627,0.2619605992
Plate_Prest2012_P05_P2,20110437,20110459,M - 05,Betaxolol hydrochloride ,ADRB1,7,19,1.8425513536,0.8189273267,-0.8133700901,1.0187532873,2.3433040676,1.1575734148,-1.0773685855,-2.1744269215,0.7903454614,-0.2958662263,-1.1673983741,-0.1255998217,0.9496825544,-1.8360671513,-3.0110758192,2.266081208,-1.9952065107,-0.2958662263,1.0888694877,-2.3244049661,-0.1376566996,2.2215945192,2.3244060714,2.6136477458,0.270234271,-0.4749236414,2.3722711755,0.4287531454,-0.562009944,-0.949685854,1.2423719491,-1.0888693423,-0.0504839437,-2.3141907479,-0.4821711881,-2.3333987434
Plate_Prest2012_P05_P2,20110437,20110459,A - 21,Bisoprolol fumarate ,ADRB1,7,19,-0.2825658216,1.6218975099,-1.0298766301,-0.4106730998,1.4077681461,-0.5387784986,-0.5139772843,0.4596663786,-0.5451491305,1.6726085254,0.7001175622,-0.1262829369,0.5278558668,-0.3801144129,0.2422483061,1.3867145333,0.1989128474,1.6726085254,-0.2170742479,0.0766498734,-0.1380400936,-0.8229179148,-0.076649927,1.2737264513,-0.6171716674,1.9791119335,0.9790847291,-0.4023580972,-1.6488027606,-0.5278564156,0.0363655746,0.2170747108,0.8788972464,-0.9179727768,0.355900173,0.5733694757
Plate_Prest2012_P13_P4,20110439,20110461,D - 15,Carvedilol ,ADRB1,7,19,-1.3215956105,1.418336082,0.531920578,-2.0543064212,0.7169812336,-0.8008908924,-3.2008352016,-0.1779936172,-2.4162636692,0.3445012797,-1.4453106797,0.9929898691,0.6548120067,-2.699690928,0.1516445885,1.1746734427,1.1982855687,0.3445012797,-0.7752105441,-0.5464378247,-2.2372731753,-0.1404314238,0.5464375835,0.2068490217,-2.8802348247,0.5548237295,0.0602972203,-1.4612019869,-1.9014307065,-0.6548291548,-1.0623628956,0.7752083767,3.2215297385,1.0688638741,0.0593816389,-0.6320006873
Plate_Prest2012_P05_P2,20110437,20110459,H - 20,Celiprolol HCl ,ADRB1,7,19,-0.0433623598,-0.7984846987,0.9111385007,-1.1780956443,1.4430693309,-1.0422058212,-0.3516779759,-0.4171810882,-0.9198576497,0.2240854438,0.7847710001,-0.1240183054,-0.6857697483,1.6981832828,-0.2751314002,1.5400888717,-0.5581638978,0.2240854438,-0.6709263807,0.2534332045,-0.1379699279,0.3909038797,-0.253434683,0.7738930127,-0.5439427736,0.2043275593,0.6772113856,1.2456891983,-0.8478476941,0.6857672765,-1.0989260388,0.6709237398,1.1307274083,0.0734913456,-0.4647553325,0.0026506144
Plate_Prest2012_P05_P2,20110437,20110459,G - 05,Dobutamine hydrochloride ,ADRB1,7,19,-0.5469292015,0.3414058503,-0.6562443863,-1.4666401196,-0.0285991905,-0.1381287057,-3.0181871187,-1.2345091561,-2.1307706074,0.7104224835,-0.4803277061,-0.126371581,-0.144256547,-2.5089265223,1.4979908855,0.3133655817,2.0825259819,0.7104224835,0.001818213,-1.09630799,-0.1395727491,0.4049546397,1.0963068112,-0.5490736134,-2.3147611216,0.9969424168,-0.8106309082,-1.8775320133,0.1687720867,0.1442522404,-0.7942674459,-0.0018234831,2.09429192,1.0786104153,-0.6764474617,-0.8227562344
Plate_Prest2012_P09_P3,20110438,20110460,B - 22,Esmolol hydrochloride ,ADRB1,7,19,0.479880598,0.6592677817,-0.6871491216,0.5306930043,-0.5846195199,-0.3602290136,0.4970859505,0.572979278,1.1263716916,0.9838511218,0.2855271635,-0.1259194147,0.3151212157,-0.0211213861,-0.1799441412,-0.7944697174,-0.1199227438,0.9838511218,-0.7769227869,-0.2581138866,0.7473191269,-0.0409668527,0.2581128736,-0.3784310044,0.6013521821,1.0320547374,-0.3378637841,0.6602309113,0.7678952374,-0.3151336247,0.7335707408,0.7769162774,0.4641076375,0.4042678274,0.7314204061,0.2706877175
Plate_Prest2012_P09_P3,20110438,20110460,E - 20,Isoetharine mesylate salt ,ADRB1,7,19,-1.5098481619,1.588673609,-1.9263556789,-0.7877202309,-0.8101066215,-0.4800447424,-0.3933174301,-1.2215470888,-1.3527486329,1.8445307119,-0.6948420238,-0.1259585375,0.6695470407,-0.3754334678,2.3694027377,-0.5622951694,2.9930112598,1.8445307119,-0.5638982834,-0.1135037603,0.3065230886,-0.6754455934,0.1135030192,-1.3796269131,-0.8265892139,2.2412277828,-1.6821675825,0.2724556461,-0.180922547,-0.6695381497,0.4483793853,0.5638978575,3.0450807329,2.9806205153,-0.3742666635,-0.7923019938
Plate_Prest2012_P01_P1,20110436,20110458,H - 16,Labetalol hydrochloride ,ADRB1,7,19,0.573742702,0.4542280435,-0.339214788,0.6509382407,1.3002758784,-0.8548841401,-0.3753650209,-1.6431567853,0.3859615846,1.5442532112,0.1278739128,1.3864105965,-0.2698414338,-0.8926519301,-0.7894794637,1.4600704419,-0.0883309771,1.5442532112,-0.7652200956,-0.6931479897,0.4256839111,0.8449986098,0.693147617,1.0186284972,0.2548874415,1.5255593695,0.8227191681,0.6783223621,-1.3498780993,0.2698259894,0.8734496557,0.7652153019,0.6584585712,-0.0383096409,-0.7451168088,-1.3613745031
Plate_Prest2012_P09_P3,20110438,20110460,C - 08,Metoprolol-(+.-) (+)-tartrate salt ,ADRB1,7,19,-0.3700426271,0.164037506,-0.0477054217,1.734345785,0.6114860311,0.2113614625,0.8747496399,0.9605570826,1.462480003,-0.1024614081,-0.5396452241,-0.1255061843,0.35359774,-0.0612666932,-1.022567698,0.7783304559,-1.6825327304,-0.1024614081,-1.2731660049,1.0628248894,2.1385241517,-1.0254170889,-1.0628235814,0.5465830783,1.5855987336,-0.219282354,0.3665922393,2.1045449039,1.1341715784,-0.3535963204,2.1649918864,1.2731634847,0.9714322752,-0.2650967522,-0.2973140494,1.0910629189
Plate_Prest2012_P09_P3,20110438,20110460,D - 17,Nadolol ,ADRB1,7,19,1.396849922,0.6771964034,-0.2994912229,-0.7631215632,0.7094236578,-1.4993099584,-2.5346078458,-1.03203702,-0.3876354804,2.2214318141,-1.7272040138,-0.1261817659,-0.1413208236,-1.8775251999,-0.7204350379,0.9117292449,-0.732148968,2.2214318141,-1.5476669217,-0.1388545226,-1.7139764074,0.5794991704,0.138853869,0.4425626752,-1.9263034113,2.1019424803,0.4863627184,-1.5382316294,-0.5949849282,0.1413215997,-0.4717430561,1.5476670416,1.1696909137,-0.8525900047,-0.486996952,0.0501369896
Plate_Prest2012_P13_P4,20110439,20110461,C - 16,Oxprenolol hydrochloride ,ADRB1,7,19,0.4376511838,1.1243328605,-0.7323855015,0.0741856896,0.0654676088,-0.8406694395,-0.0126205409,-0.159472312,0.1210394079,1.236332088,-0.5891924364,1.1254219204,0.6286358707,-0.049134745,-0.231533693,0.2750514119,-0.0926624656,1.236332088,-0.5724073766,-0.2624217203,0.8203702259,0.1785044305,0.2624199861,-0.0399909346,0.0372284585,1.2972691846,-0.2153143206,1.0464731915,0.4990104016,-0.6286528757,1.12367156,0.5724075403,1.6202658565,-0.4418875721,1.2186279345,0.1005458999
Plate_Prest2012_P13_P4,20110439,20110461,A - 08,Penbutolol sulfate ,ADRB1,7,19,1.301430778,-0.9162637987,3.1428375927,1.8579004732,2.8785794168,0.2575726713,-0.6860628495,-1.399791844,2.5366526146,-1.6785813763,-0.725028289,2.6896337032,0.6091131422,-1.2598664413,-3.5674708609,2.8317996675,-3.2755246105,-1.6785813763,0.1247896702,-1.967446092,0.8748808932,1.6218535662,1.9674454522,2.8414799527,0.9634848749,-2.0141320325,2.96229254,1.6266436894,-0.9043495715,-0.6091310579,2.0067644438,-0.1247931966,-1.0055555814,-3.3145311221,2.0093980457,-1.5517983438
Plate_Prest2012_P01_P1,20110436,20110458,A - 22,Pindolol ,ADRB1,7,19,0.1690494204,0.4625375442,-0.3902612539,0.1110573496,-0.317817885,0.1941882241,0.3005096585,0.0242006574,0.0471956542,0.4416424048,0.5244143326,1291.0494222,0.3770708597,0.187895468,0.5738184332,-0.2300365787,0.439729492,0.4416424048,-0.045614313,-0.0684636609,0.3810256878,-0.1959140464,0.06846187,-0.4999357448,0.1581334127,0.319017617,-0.5651804717,0.283296477,-0.0551255377,-0.3770822101,0.3659315369,0.0456074207,0.4912914416,0.8566168937,0.1830033146,0.2572384211
Plate_Prest2012_P05_P2,20110437,20110459,C - 05,Practolol ,ADRB1,7,19,0.6284638791,1.3441187163,-1.042602024,0.4853506221,0.1179464368,-0.7893320051,-0.0837095011,-1.0196808581,0.8184581381,2.1270131767,0.3594350694,-0.1259115326,1.6381821882,-0.5530909642,0.2691805961,0.1129627235,0.1909552744,2.1270131767,0.61361484,-0.5982073347,-0.1375022551,0.1280791041,0.5982072362,-0.2803402925,0.2904125973,2.3174950191,-0.2778166302,0.3532284984,-0.0446021625,-1.6381889148,0.6366394234,-0.6136157263,-0.087312109,0.5856212257,1.1347177577,-0.9253589064
Plate_Prest2012_P09_P3,20110438,20110460,N - 18,Timolol maleate salt ,ADRB1,7,19,-0.3182294864,-0.9756070574,1.7227291954,-0.7296562956,0.3963783554,-1.7445203503,-1.3166537363,0.2635132188,-0.0831160658,0.3636446504,0.276765605,-0.1261718295,-0.5787915177,-0.9004818944,-0.2170955144,0.5266617457,0.7333748529,0.3636446504,1.1312407347,-0.1269667963,-0.9018228822,-0.3675814913,0.126967444,0.386200477,-1.2619089467,0.6712350146,0.3814865039,-0.8711688536,-1.0390483317,0.5787895226,-0.3873332618,-1.1312485555,0.8807817667,-0.6354117083,-0.8498764178,-0.0707774374
Plate_Prest2012_P13_P4,20110439,20110461,M - 08,4-Aminosalicylic acid ,PTGS2,75,22,-0.2960223933,-0.1455258558,0.2159073337,0.1084416661,0.3912896842,-0.2659702218,-0.7134807601,-0.5572156815,0.2052154324,-0.0067945955,-1.6582321361,1.6197698074,-1.5045207633,-0.9013992436,0.0083428657,0.7622816628,0.3316165247,-0.0067945955,-0.559564184,0.5626662613,0.3824159665,-0.1791645154,-0.5626659368,0.2064287859,-0.2346980853,0.1624811762,-0.0129684602,0.8632778413,0.2660510714,1.5045032373,1.0384917336,0.5595663316,1.7587296379,0.0118196342,-1.3165096148,-0.378979024
Plate_Prest2012_P09_P3,20110438,20110460,N - 17,Acetaminophen ,PTGS2,75,22,-0.5887476788,1.0936652397,-0.7482606777,-0.3019840434,0.4852651186,-1.043455355,-1.172698481,0.0318022787,-0.1313344435,1.6665581554,-1.5691694778,-0.126102296,2.2044698556,-1.0181209548,-1.5196596451,0.4630490721,-0.8545266916,1.6665581554,0.7891011071,-0.2571967282,-0.6474644351,-0.3276286389,0.2571971868,0.8521239696,-0.9463047621,1.9252691903,0.7771505828,-0.6116333587,-0.0670742617,-2.2044593518,0.0840146293,-0.7891003395,0.8093953874,-1.0482432315,0.8120055449,-0.4190030014
Plate_Prest2012_P01_P1,20110436,20110458,E - 19,Antipyrine ,PTGS2,75,22,0.9298334629,0.0181208799,-0.0342289236,0.1184258625,0.6101710775,-0.8184143501,-0.9467061179,-1.5953230351,0.1546051299,1.1504966683,-0.3249554656,0.3386743959,-0.6661967658,-1.398390682,-0.0337718333,0.6467584491,0.1007763211,1.1504966683,-0.06085071,-1.2017193414,-0.2987258901,0.6625681467,1.2017180441,0.128795251,-0.3638729086,1.046745769,0.1489194482,-0.1659396044,-0.7886342193,0.6661837371,0.2207861207,0.0608456493,0.4502760688,0.0172228635,-0.7855289476,-1.5184142773
Plate_Prest2012_P13_P4,20110439,20110461,F - 09,Carprofen ,PTGS2,75,22,0.339186146,3.012601251,-1.4580874897,0.4254850964,-0.1126343904,1.1921590012,-0.9029194974,-1.659524838,0.5891978983,-0.6231733851,-1.8386675572,0.7463574263,0.9179896118,-1.3186334407,-0.2038299937,0.024639521,-0.3036110007,-0.6231733851,-0.3206268363,-2.1488961299,-0.0047149087,0.9699252965,2.1488962279,-0.3969837145,-0.1830799922,-0.4567651885,-0.2290264272,0.2520980484,0.8473492767,-0.9180140176,0.8889110105,0.3206304061,0.4222426862,0.0586708764,2.2314607669,-1.7383725067
Plate_Prest2012_P13_P4,20110439,20110461,F - 11,Celecoxib ,PTGS2,75,22,0.3823177012,1.2158569744,-0.169022369,-1.1302291657,3.2019205569,0.2176980797,-3.0546825429,-0.8995471206,-0.6159664007,-0.3575227406,-0.1793091177,2.0882291849,1.625930531,-2.8782389931,-2.0805634772,3.2928210796,-1.4309966867,-0.3575227406,-1.3823327634,-1.0439815589,-1.4113758914,1.0125397101,1.0439809476,3.0014706642,-2.2344350751,-0.1373385204,2.7720395877,-0.4206206578,-3.365994916,-1.6253529371,0.2685857241,1.382332098,3.6390807906,-1.6297159793,1.7555283655,-0.8249499213
Plate_Prest2012_P05_P2,20110437,20110459,H - 10,Diclofenac sodium ,PTGS2,75,22,1.1106300897,-1.0689456526,0.8073873363,0.582924547,0.0925268693,-0.5105732512,0.1997912214,-1.7569278415,0.6790346896,0.0670393686,-0.6214975213,-0.1254455769,-0.5840559899,-0.4899254746,0.3798358317,0.2534461761,1.4551826237,0.0670393686,0.0830407003,-1.222423668,-0.1368049805,1.5950282387,1.2224223714,-0.3172996755,0.5259163961,-0.3505395654,-0.6236247578,1.321917927,0.2166994764,0.5840593647,1.3736321211,-0.0830447381,0.6457085069,1.0511389059,-1.2085592116,-1.9296267843
Plate_Prest2012_P01_P1,20110436,20110458,G - 19,Diflunisal ,PTGS2,75,22,-0.6976814256,-0.0838313486,-0.0976420611,-0.5251658163,0.6914725956,-0.6571610648,-1.0847489977,-0.6492557555,-0.4724681804,0.9835409228,1.1342231073,-0.3595346403,-0.2789827462,-1.3390719476,-0.2753823234,0.6743588898,0.2122067316,0.9835409228,0.3255251762,-0.3335045497,-0.6205016562,0.600701388,0.3335037423,0.4369615002,-0.8857580144,0.9404039492,0.4098875836,-0.5959957735,-0.2069537588,0.2789736289,-0.1895229168,-0.325533621,0.6541025913,-0.4251490546,-0.1107495126,-0.5114440983
